,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
87,Thu Jan 23 11:24:01 +0000 2020,1220306185510965251,1220306185510965251,@siddkhastgir @warwickuni Congratulations Siddartha we're all so proud of you :),False,"[26, 80]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1.2200565516727665e+18,1220056551672766467,115616550.0,115616550,siddkhastgir,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'siddkhastgir', 'name': 'Siddartha Khastgir', 'id': 115616550, 'id_str': '115616550', 'indices': [0, 13]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [14, 25]}]",[],en,recent,20580783,20580783,WMG,wmgwarwick,"Uni of Warwick, Coventry",@wmgwarwick is updated by WMG’s Comms team. WMG is an applied research & education dept @warwickuni,https://t.co/RoG4DQPJ07,[],False,5695,1304,160,Wed Feb 11 09:36:33 +0000 2009,1148,,,True,False,7215,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/692306547444191232/9shzjRan_normal.jpg,https://pbs.twimg.com/profile_images/692306547444191232/9shzjRan_normal.jpg,https://pbs.twimg.com/profile_banners/20580783/1429173677,FF0000,000000,EFEFEF,808080,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/RoG4DQPJ07', 'expanded_url': 'http://www.wmg.warwick.ac.uk', 'display_url': 'wmg.warwick.ac.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Thu Jan 23 10:55:36 +0000 2020,1220299035921108993,1220299035921108993,@siddkhastgir @wmgwarwick @warwickuni Congratulations!,False,"[38, 54]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200565516727665e+18,1220056551672766467,115616550.0,115616550,siddkhastgir,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'siddkhastgir', 'name': 'Siddartha Khastgir', 'id': 115616550, 'id_str': '115616550', 'indices': [0, 13]}, {'screen_name': 'wmgwarwick', 'name': 'WMG', 'id': 20580783, 'id_str': '20580783', 'indices': [14, 25]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [26, 37]}]",[],en,recent,113403718,113403718,Somya Gupta,AweSomYa,India,Bread and butter - Data Science | ML Researcher @LinkedIn | @iitbombay | Passionate about empowerment through tech | Daydreamer | Traveler | Philosopher,https://t.co/vh1JOIJ753,[],False,254,476,7,Thu Feb 11 17:03:59 +0000 2010,72,,,False,False,676,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/489422088797581313/opYCy9Ol_normal.jpeg,https://pbs.twimg.com/profile_images/489422088797581313/opYCy9Ol_normal.jpeg,https://pbs.twimg.com/profile_banners/113403718/1405523849,2FC2EF,000000,C0DFEC,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/vh1JOIJ753', 'expanded_url': 'http://themissplacedcomma.blogspot.in', 'display_url': 'themissplacedcomma.blogspot.in', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Thu Jan 23 10:32:39 +0000 2020,1220293258720444418,1220293258720444418,@MomentsofGuffaw @warwickuni @Warwick_Edu @IASWarwick Congratulations Jen! And a lovely pic of such a happy moment,False,"[54, 114]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2202918995101368e+18,1220291899510136832,190994565.0,190994565,MomentsofGuffaw,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MomentsofGuffaw', 'name': 'Dr. Jen Kitchen', 'id': 190994565, 'id_str': '190994565', 'indices': [0, 16]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [17, 28]}, {'screen_name': 'Warwick_Edu', 'name': 'Warwick Education Studies', 'id': 1328690677, 'id_str': '1328690677', 'indices': [29, 41]}, {'screen_name': 'IASWarwick', 'name': 'IAS Warwick', 'id': 393332567, 'id_str': '393332567', 'indices': [42, 53]}]",[],en,recent,777170012276682752,777170012276682752,Duncan Lees,DuncMLees,,"Teacher/ @ESRC PhD candidate @WarwickCES @WarwickAppLing Shakespeare, pedagogy, interculturality, Chinese ed + some #EMCA Interdisciplinary Johannes Factotum",,[],False,425,576,4,Sat Sep 17 15:39:04 +0000 2016,7877,,,False,False,1964,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/976058476710580225/cjj5K7yC_normal.jpg,https://pbs.twimg.com/profile_images/976058476710580225/cjj5K7yC_normal.jpg,https://pbs.twimg.com/profile_banners/777170012276682752/1474129045,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Thu Jan 23 09:25:22 +0000 2020,1220276327254806528,1220276327254806528,Congratulations to our students graduating @warwickuni  this morning! Share your photos of the day at #warwickgrad,False,"[0, 114]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,4,False,False,en,"[{'text': 'warwickgrad', 'indices': [102, 114]}]",[],"[{'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [43, 54]}]",[],en,recent,63104737,63104737,Life Sciences,WarwickLifeSci,UK,At the forefront of interdisciplinary research and teaching in Life Sciences.,http://t.co/QNpwjOPaiQ,[],False,2784,734,75,Wed Aug 05 11:23:01 +0000 2009,2348,,,False,False,3706,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/710071629502685184/8942mjSm_normal.jpg,https://pbs.twimg.com/profile_images/710071629502685184/8942mjSm_normal.jpg,https://pbs.twimg.com/profile_banners/63104737/1458129760,1B95E0,000000,DDFFCC,333333,True,False,False,False,False,False,False,none,"[{'url': 'http://t.co/QNpwjOPaiQ', 'expanded_url': 'http://www2.warwick.ac.uk/fac/sci/lifesci/', 'display_url': 'www2.warwick.ac.uk/fac/sci/lifesc…', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Thu Jan 23 00:10:24 +0000 2020,1220136663034269703,1220136663034269703,"RT @Troyvisitor: Congratulations and very best wishes for the future to all @warwickuni students graduating this week, and to their familie…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'Troyvisitor', 'name': 'Helen Ireland', 'id': 260341356, 'id_str': '260341356', 'indices': [3, 15]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [76, 87]}]",[],en,recent,24149191,24149191,Prof Margaret Low,megjlow,,"Computer Science and Engineering Outreach, Education @wmgwarwick
All opinions are my own.
obsessive knitter (currently ganseys), reading, science, music.",http://t.co/h8H2TVL4Ag,[],False,1032,1332,66,Fri Mar 13 09:19:53 +0000 2009,5317,,,False,False,4998,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2742495858/10f7f32347f2f7bda7e34c73b91c89e6_normal.jpeg,https://pbs.twimg.com/profile_images/2742495858/10f7f32347f2f7bda7e34c73b91c89e6_normal.jpeg,https://pbs.twimg.com/profile_banners/24149191/1398272477,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'http://t.co/h8H2TVL4Ag', 'expanded_url': 'http://www2.warwick.ac.uk/fac/sci/wmg/people/profile/?wmgid=154', 'display_url': 'www2.warwick.ac.uk/fac/sci/wmg/pe…', 'indices': [0, 22]}]",,,,,,,,,,,Tue Jan 21 10:15:59 +0000 2020,1.219564288802685e+18,1219564288802684931,"Congratulations and very best wishes for the future to all @warwickuni students graduating this week, and to their families, friends and members of staff who’ve supported them in reaching their goal. Enjoy the day! #warwickgrad",False,"[0, 227]","[{'text': 'warwickgrad', 'indices': [215, 227]}]",[],"[{'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [59, 70]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,260341356.0,260341356,Helen Ireland,Troyvisitor,,"Christian, music-lover, Classicist, newly-retired Academic Support Librarian @Warwickuni",,,[],False,232.0,660.0,11.0,Thu Mar 03 17:59:03 +0000 2011,1916.0,,,False,False,3270.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,False,2.0,1.0,False,False,en
103,Thu Jan 23 00:01:48 +0000 2020,1220134502183440384,1220134502183440384,"RT @Troyvisitor: Congratulations and best wishes for the future to all @wmgwarwick students graduating today at @warwickuni, and to their f…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'Troyvisitor', 'name': 'Helen Ireland', 'id': 260341356, 'id_str': '260341356', 'indices': [3, 15]}, {'screen_name': 'wmgwarwick', 'name': 'WMG', 'id': 20580783, 'id_str': '20580783', 'indices': [71, 82]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [112, 123]}]",[],en,recent,24149191,24149191,Prof Margaret Low,megjlow,,"Computer Science and Engineering Outreach, Education @wmgwarwick
All opinions are my own.
obsessive knitter (currently ganseys), reading, science, music.",http://t.co/h8H2TVL4Ag,[],False,1032,1332,66,Fri Mar 13 09:19:53 +0000 2009,5317,,,False,False,4998,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2742495858/10f7f32347f2f7bda7e34c73b91c89e6_normal.jpeg,https://pbs.twimg.com/profile_images/2742495858/10f7f32347f2f7bda7e34c73b91c89e6_normal.jpeg,https://pbs.twimg.com/profile_banners/24149191/1398272477,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'http://t.co/h8H2TVL4Ag', 'expanded_url': 'http://www2.warwick.ac.uk/fac/sci/wmg/people/profile/?wmgid=154', 'display_url': 'www2.warwick.ac.uk/fac/sci/wmg/pe…', 'indices': [0, 22]}]",,,,,,,,,,,Wed Jan 22 09:42:42 +0000 2020,1.2199182988187607e+18,1219918298818760704,"Congratulations and best wishes for the future to all @wmgwarwick students graduating today at @warwickuni, and to their families, friends and members of staff who’ve supported them. Have a wonderful day! #warwickgrad",False,"[0, 217]","[{'text': 'warwickgrad', 'indices': [205, 217]}]",[],"[{'screen_name': 'wmgwarwick', 'name': 'WMG', 'id': 20580783, 'id_str': '20580783', 'indices': [54, 65]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [95, 106]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,260341356.0,260341356,Helen Ireland,Troyvisitor,,"Christian, music-lover, Classicist, newly-retired Academic Support Librarian @Warwickuni",,,[],False,232.0,660.0,11.0,Thu Mar 03 17:59:03 +0000 2011,1916.0,,,False,False,3270.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,False,1.0,1.0,False,False,en
105,Wed Jan 22 22:07:40 +0000 2020,1220105778025111554,1220105778025111554,"I attended an anti-racist pedagogy forum @WarwickUni today. We discussed Kyoko Kishimoto’s Anti-racist pedagogy: from faculty’s self-reflection to organizing within and beyond the classroom, Race Ethnicity and Education 21:4 (2018), pp. 540-554. Learning point: talk about race.",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [41, 52]}]",[],en,recent,1089827274,1089827274,Ninna Makrinov,NinnaMakrinov,"Birmingham, England","Passionate about education, digital skills, mental health, equality. Developing HE students @WarwickSkills; school governor, solo mum. Views are my own.",,[],False,107,461,0,Mon Jan 14 18:50:11 +0000 2013,1381,,,True,False,764,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1103956345668227072/obnAKipo_normal.png,https://pbs.twimg.com/profile_images/1103956345668227072/obnAKipo_normal.png,https://pbs.twimg.com/profile_banners/1089827274/1552038753,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Wed Jan 22 20:36:10 +0000 2020,1220082749089992707,1220082749089992707,"@ProfSallyBrown Colin is a bit of a star, having done his PFHEA and NTFS within a year.  So it's only right that @warwickmed and @warwickuni have celebrated his achievement at the winter graduation ceremonies. #NTFS winners deserve no less!",False,"[16, 240]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220079967515693e+18,1220079967515693059,1561332966.0,1561332966,ProfSallyBrown,,,,,False,0,3,False,False,en,"[{'text': 'NTFS', 'indices': [210, 215]}]",[],"[{'screen_name': 'ProfSallyBrown', 'name': 'Sally Brown', 'id': 1561332966, 'id_str': '1561332966', 'indices': [0, 15]}, {'screen_name': 'warwickmed', 'name': 'Warwick Med School', 'id': 35554164, 'id_str': '35554164', 'indices': [113, 124]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [129, 140]}]",[],en,recent,20168948,20168948,Prof Gwen van der Velden,Gwenvdv,"Warwick, England","University change & student voice. Warwick based, Dutch, EU citizen in UK activist, trans ally. Loves India and Europe. 
Gwen's tweets are just Gwen's. 
She/her",,[],False,2123,1427,58,Thu Feb 05 17:52:59 +0000 2009,16169,,,False,False,15099,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/915147811271970816/S6CsWCsr_normal.jpg,https://pbs.twimg.com/profile_images/915147811271970816/S6CsWCsr_normal.jpg,https://pbs.twimg.com/profile_banners/20168948/1548110962,ABB8C2,FFFFFF,A0C5C7,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Wed Jan 22 19:00:30 +0000 2020,1220058675332689920,1220058675332689920,@siddkhastgir @wmgwarwick @warwickuni Congratulations!,False,"[38, 54]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200565516727665e+18,1220056551672766467,115616550.0,115616550,siddkhastgir,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'siddkhastgir', 'name': 'Siddartha Khastgir', 'id': 115616550, 'id_str': '115616550', 'indices': [0, 13]}, {'screen_name': 'wmgwarwick', 'name': 'WMG', 'id': 20580783, 'id_str': '20580783', 'indices': [14, 25]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [26, 37]}]",[],en,recent,260341356,260341356,Helen Ireland,Troyvisitor,,"Christian, music-lover, Classicist, newly-retired Academic Support Librarian @Warwickuni",,[],False,232,660,11,Thu Mar 03 17:59:03 +0000 2011,1916,,,False,False,3270,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Wed Jan 22 16:32:41 +0000 2020,1220021476688039936,1220021476688039936,@AspirationsAT @WykhamPark @warwickuni @banburynews @WES1919 Great teaching happening at @WykhamPark. Credit to the teachers.,False,"[61, 125]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2199676608862986e+18,1219967660886298626,637091741.0,637091741,AspirationsAT,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'AspirationsAT', 'name': 'Aspirations', 'id': 637091741, 'id_str': '637091741', 'indices': [0, 14]}, {'screen_name': 'WykhamPark', 'name': 'Wykham Park Academy', 'id': 2977927349, 'id_str': '2977927349', 'indices': [15, 26]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [27, 38]}, {'screen_name': 'banburynews', 'name': 'Banbury Guardian', 'id': 23074263, 'id_str': '23074263', 'indices': [39, 51]}, {'screen_name': 'WES1919', 'name': ""Women's Eng. Society"", 'id': 29719864, 'id_str': '29719864', 'indices': [52, 60]}, {'screen_name': 'WykhamPark', 'name': 'Wykham Park Academy', 'id': 2977927349, 'id_str': '2977927349', 'indices': [89, 100]}]",[],en,recent,2298468194,2298468194,Dr Jeffery Quaye,Jeffery_Quaye,"London, UK","CEO (Regional) at @AspirationsAT. Leader, PhD, FCCT, FRSA, AST, Trustee, DfE Advisor & fmr Headteacher. Education, Knowledge, Bourdieu + Maths. RT≠ Endorsement.",,[],False,790,470,11,Sat Jan 18 20:14:13 +0000 2014,8695,,,False,False,5006,,False,False,False,000000,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/878323986601361409/7_xv5_JI_normal.jpg,https://pbs.twimg.com/profile_images/878323986601361409/7_xv5_JI_normal.jpg,https://pbs.twimg.com/profile_banners/2298468194/1556557342,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Wed Jan 22 15:18:02 +0000 2020,1220002689947328513,1220002689947328513,@LeapfrogMark @warwickuni @UniofReading Great pic of proud Mom!,False,"[40, 63]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2197567006700093e+18,1219756700670009345,16560790.0,16560790,LeapfrogMark,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'LeapfrogMark', 'name': 'Dr. Mark Shanahan', 'id': 16560790, 'id_str': '16560790', 'indices': [0, 13]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [14, 25]}, {'screen_name': 'UniofReading', 'name': 'Uni of Reading', 'id': 59142515, 'id_str': '59142515', 'indices': [26, 39]}]",[],en,recent,176531291,176531291,Elke Christianson,ElkeChris,Alberta School of Business,"Graduated from Manchester University and University of Alberta. Have spent more than 2 decades in alumni relations, fundraising, marketing, and special events.",http://t.co/1CLpk9cKhE,[],False,122,154,4,Mon Aug 09 19:58:34 +0000 2010,1285,,,False,False,498,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/633727730777894912/tFU5izZJ_normal.jpg,https://pbs.twimg.com/profile_images/633727730777894912/tFU5izZJ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'http://t.co/1CLpk9cKhE', 'expanded_url': 'http://www.business.ualberta.ca', 'display_url': 'business.ualberta.ca', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Wed Jan 22 13:25:52 +0000 2020,1219974460557660163,1219974460557660163,RT @ftrauner: #EUIA20 notification emails on the acceptance and rejections of the paper and panel submissions have now been sent out. If yo…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,0,False,False,en,"[{'text': 'EUIA20', 'indices': [14, 21]}]",[],"[{'screen_name': 'ftrauner', 'name': 'Florian Trauner', 'id': 317052694, 'id_str': '317052694', 'indices': [3, 12]}]",[],en,recent,870280709558198273,870280709558198273,Elie Perot,Elie_Perot,"Brussels, Belgium","PhD Researcher, @IES_Brussels @VUBrussel. European security, collective defence and strategy. My own views.",https://t.co/1EoXkAcSzR,[],False,79,344,3,Thu Jun 01 14:07:44 +0000 2017,185,,,False,False,88,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/986875123151056896/DS21LB_5_normal.jpg,https://pbs.twimg.com/profile_images/986875123151056896/DS21LB_5_normal.jpg,https://pbs.twimg.com/profile_banners/870280709558198273/1575020839,000760,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/1EoXkAcSzR', 'expanded_url': 'https://www.ies.be/users/elie-perot', 'display_url': 'ies.be/users/elie-per…', 'indices': [0, 23]}]",,,,,,,,,,,Wed Jan 22 12:30:52 +0000 2020,1.2199606194383094e+18,1219960619438309377,"#EUIA20 notification emails on the acceptance and rejections of the paper and panel submissions have now been sent out. If you proposed a contribution but have not received an email, please check you spam-folder. @IES_Brussels @IEE_Bruxelles @UNUCRIS @warwickuni @EgmontInstitute",False,"[0, 279]","[{'text': 'EUIA20', 'indices': [0, 7]}]",[],"[{'screen_name': 'IES_Brussels', 'name': 'IES Brussels', 'id': 83167966, 'id_str': '83167966', 'indices': [213, 226]}, {'screen_name': 'IEE_Bruxelles', 'name': 'IEE-ULB (Bruxelles)', 'id': 743394874414727168, 'id_str': '743394874414727168', 'indices': [227, 241]}, {'screen_name': 'UNUCRIS', 'name': 'UN University - CRIS', 'id': 700863661, 'id_str': '700863661', 'indices': [242, 250]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [251, 262]}, {'screen_name': 'EgmontInstitute', 'name': 'Egmont Institute', 'id': 1670601139, 'id_str': '1670601139', 'indices': [263, 279]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,317052694.0,317052694,Florian Trauner,ftrauner,Vrije Universiteit Brussel,"Works at @IESBrussels, teaches also at @coenatolin - tweets on EU, migration, internal security and foreign policy",https://t.co/evwyaKc2sR,"[{'url': 'https://t.co/evwyaKc2sR', 'expanded_url': 'http://www.ies.be/users/floriantrauner', 'display_url': 'ies.be/users/floriant…', 'indices': [0, 23]}]",[],False,519.0,308.0,16.0,Tue Jun 14 11:02:21 +0000 2011,146.0,,,True,False,195.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/730827036122599425/1IecFHWp_normal.jpg,https://pbs.twimg.com/profile_images/730827036122599425/1IecFHWp_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,6.0,9.0,False,False,en
